1.27158,-1.69891,1.78889
0.950584,-2.12247,1.77448
0.605956,-2.18633,1.96721
0.929855,-1.73932,2.03465
0.590528,-1.75558,2.20436
0.255613,-1.36033,2.4502
0.532906,-1.3947,2.36468
0.904373,-1.4087,2.21748
0.400125,-1.06763,2.55604
0.855945,-1.18237,2.39397
1.27498,-1.37049,2.00503
1.2769,-1.12727,2.18332
0.209789,-0.869017,2.56192
0.408583,-0.612049,2.35018
0.369545,-0.374678,2.28407
0.202545,-0.512989,2.46395
0.532499,-0.789891,2.4483
-0.001572,-0.570765,2.52206
-0.53267,-1.39482,2.36472
-0.904683,-1.40877,2.21741
-0.857234,-1.18217,2.39362
-1.27717,-1.12681,2.18324
-1.2751,-1.37039,2.00502
-0.400431,-1.06842,2.55598
-0.532665,-0.791244,2.44832
-0.886978,-0.951826,2.39173
-0.635703,-0.715641,2.30795
-0.897693,-0.846307,2.30802
-0.68213,-0.664068,2.26627
-0.913518,-0.77371,2.28363
-1.19581,-0.778905,2.20648
-1.1593,-0.730743,2.17646
-0.939927,-0.717604,2.2219
-1.15595,-0.654281,2.15865
-0.718826,-0.622296,2.21284
-0.408243,-0.612402,2.35039
-1.23788,-0.896916,2.22534
-1.4915,-1.03775,1.9243
-1.52113,-1.29065,1.71056
-1.4282,-0.830069,2.0391
0.199873,0.694985,2.71894
0.1991,0.8513,2.71381
0.387492,0.865755,2.63289
0.435533,0.999717,2.66061
0.226273,0.978934,2.76985
0.563306,0.891304,2.5089
0.372965,0.716765,2.61864
0.524231,0.710538,2.52082
0.595806,1.06908,2.5291
0.483173,1.14355,2.69412
0.629825,1.21803,2.55134
0.255722,1.12118,2.81915
-0.006436,0.991962,2.73099
-0.010587,1.12108,2.87724
0.254618,1.26547,2.7772
0.477375,1.42179,2.59675
0.247787,1.41177,2.69721
0.489288,1.28793,2.66431
0.633229,1.34617,2.53843
0.629722,1.44616,2.47719
0.525181,1.54127,2.66356
0.283283,1.55799,2.81584
0.710838,1.54667,2.4768
0.748198,1.28986,2.42724
0.760945,1.4018,2.41715
0.874645,1.52231,2.28205
0.892248,1.44414,2.28924
0.889637,1.6136,2.22258
0.860065,1.63701,2.24523
0.853063,1.56628,2.27441
0.919973,1.61104,2.21342
